The Heartstopper Yearbook;Alice Oseman;4,41;26,819 ;3,767 ;154;2022-10-18;2022;Graphic Novels
A Cat Café Christmas;Codi Gary;3,75;4,005 ;1,074 ;375;2022-10-04;2022;Christmas
First Born;Will Dean;3,61;13,662 ;2,108 ;368;2022-04-12;2022;Thriller
The Light We Carry: Overcoming in Uncertain Times;Michelle Obama;4,27;83,472 ;7,862 ;319;2022-11-15;2022;Nonfiction
Wingwalkers;Taylor Brown;3,69;414 ;139 ;320;2022-04-19;2022;Historical Fiction
Something to Hide;Elizabeth George;4,17;14,664 ;1,471 ;704;2022-01-11;2022;Mystery
Scattered Showers;Rainbow Rowell;3,95;10,583 ;2,044 ;288;2022-11-08;2022;Short Stories
The Way of Dog;Zana Fraillon;4,42;283 ;80 ;256;2022-05-03;2022;Poetry
Imposter;Bradeigh Godfrey;3,93;2,544 ;440 ;301;2022-09-13;2022;Thriller
Marple: Twelve New Mysteries;Naomi Alderman;3,81;18,026 ;2,616 ;384;2022-09-13;2022;Mystery
Taking Down Backpage: Fighting the World’s Largest Sex Trafficker;Maggy Krell;3,8;278 ;95 ;192;2022-01-11;2022;Nonfiction
Vagabonds!;Eloghosa Osunde;3,82;2,623 ;533 ;320;2022-03-01;2022;Fiction
The Killer’s Family;Miranda Smith;4,12;1,586 ;139 ;310;2022-03-31;2022;Thriller
Bleeding Heart Yard;Elly Griffiths;4;13,968 ;1,417 ;340;2022-09-29;2022;Mystery
Cold Fear;Brandon Webb;4,19;789 ;151 ;416;2022-06-07;2022;Thriller
Find Me;Alafair Burke;3,59;16,804 ;1,540 ;320;2022-01-11;2022;Mystery
A Lady for a Duke;Alexis Hall;4,07;14,737 ;3,832 ;460;2022-05-24;2022;Romance
Heartbreaker;Sarah MacLean;4,04;9,352 ;1,295 ;391;2022-08-23;2022;Romance
20XX: Transport;Jonathan Luna;3,44;16 ;4 ;25;2022-01-18;2022;Graphic Novels
The Dragon's Promise;Elizabeth Lim;3,79;25,007 ;4,624 ;482;2022-08-30;2022;Fantasy
The Liz Taylor Ring;Brenda Janowitz;3,66;1,753 ;293 ;384;2022-02-01;2022;Historical Fiction
Sweetwater & the Witch;Jayne Castle;4,43;4,687 ;419 ;304;2022-09-20;2022;Romance
The Serpent in Heaven;Charlaine Harris;4,08;5,035 ;495 ;304;2022-11-15;2022;Fantasy
Take Your Breath Away;Linwood Barclay;4,04;16,390 ;1,817 ;354;2022-02-03;2022;Mystery
We Spread;Iain Reid;3,77;18,022 ;3,410 ;304;2022-09-27;2022;Horror
Jameela Green Ruins Everything;Zarqa Nawaz;3,74;1,474 ;353 ;288;2022-05-10;2022;Fiction
Something is Killing the Children, Vol. 5;James Tynion IV;4,33;3,979 ;383 ;144;2022-10-12;2022;Horror
Black Cloud Rising;David Wright Faladé;3,78;1,097 ;199 ;293;2022-02-08;2022;Historical Fiction
Angels of the Pacific;Elise Hooper;4,21;3,170 ;473 ;384;2022-03-08;2022;Historical Fiction
Fencing with the King;Diana Abu-Jaber;3,68;969 ;203 ;320;2022-03-15;2022;Historical Fiction
The World Record Book of Racist Stories;Amber Ruffin;4,4;5,049 ;708 ;217;2022-11-22;2022;Nonfiction
Monstress, Vol. 7: Devourer;Marjorie M. Liu;4,38;2,757 ;332 ;175;2022-09-07;2022;Fantasy
The Paradox Hotel;Rob Hart;3,54;8,958 ;1,586 ;336;2022-02-22;2022;Science Fiction
A History of Fear;Luke Dumas;3,7;3,196 ;656 ;368;2022-12-06;2022;Horror
The Wedding Season;Katy Birchall;3,97;6,191 ;1,452 ;384;2022-05-03;2022;Romance
The Fire and the Ore;Olivia Hawker;4,08;12,117 ;730 ;393;2022-10-11;2022;Historical Fiction
Gender-Critical Feminism;Holly Lawford-Smith;4,01;68 ;15 ;320;2022-05-12;2022;Feminism
The Ways We Hide;Kristina McMorris;3,98;9,067 ;1,322 ;496;2022-09-06;2022;Historical Fiction
Wind Daughter;Joanna Ruth Meyer;4,02;562 ;155 ;348;2022-07-12;2022;Fantasy
Run Towards the Danger: Confrontations with a Body of Memory;Sarah Polley;4,33;12,045 ;1,468 ;272;2022-03-01;2022;Nonfiction
The War Librarian;Addison Armstrong;4,02;3,282 ;565 ;384;2022-08-09;2022;Historical Fiction
Toad;Katherine Dunn;3,65;1,499 ;281 ;352;2022-11-01;2022;Fiction
Dead and Gondola;Ann  Claire;3,52;2,244 ;673 ;336;2022-11-01;2022;Mystery
The Pallbearers Club;Paul Tremblay;3,1;11,912 ;2,609 ;278;2022-07-05;2022;Horror
Forget-Me-Not Bombshell;Caroline Peckham;4,25;10,222 ;1,040 ;696;2022-03-04;2022;Reverse Harem
Marigold and Rose;Louise Glück;3,65;2,792 ;515 ;55;2022-10-11;2022;Fiction
The Brilliance of Stars;J'nell Ciesielski;3,62;802 ;218 ;400;2022-11-01;2022;Historical Fiction
The Latecomer;Jean Hanff Korelitz;4,02;32,073 ;4,032 ;439;2022-05-31;2022;Fiction
The Murder of Mr. Wickham;Claudia Gray;3,69;16,937 ;3,194 ;386;2022-05-03;2022;Mystery
A Cosmic Kind of Love;Samantha Young;3,67;7,281 ;1,247 ;390;2022-10-18;2022;Romance
Blue Haven;Lisa King;3,86;141 ;51 ;336;2022-05-31;2022;Science Fiction
City of Last Chances;Adrian Tchaikovsky;3,96;4,204 ;688 ;545;2022-12-08;2022;Fantasy
Stories from the Tenants Downstairs;Sidik Fofana;3,79;5,549 ;878 ;213;2022-08-16;2022;Short Stories
To Marry and to Meddle;Martha Waters;3,68;9,019 ;1,171 ;336;2022-04-05;2022;Romance
Still No Word from You: Notes in the Margin;Peter Orner;3,94;253 ;55 ;320;2022-10-11;2022;Nonfiction
Numb to This: Memoir of a Mass Shooting;Kindra Neely;3,99;1,960 ;329 ;304;2022-10-11;2022;Graphic Novels
The Boy With a Bird in His Chest;Emme Lund;3,73;2,206 ;456 ;320;2022-02-15;2022;Fiction
Engines of Empire;Richard S. Ford;3,78;1,229 ;282 ;607;2022-01-18;2022;Fantasy
Dream On;Angie Hockman;3,56;10,811 ;1,978 ;352;2022-07-05;2022;Romance
A Tidy Ending;Joanna Cannon;3,79;6,038 ;1,065 ;352;2022-08-02;2022;Mystery
Ain't Burned All the Bright;Jason Reynolds;4,42;16,179 ;2,841 ;384;2022-01-11;2022;Poetry
Everything Is OK;Debbie Tung;4,31;6,106 ;1,222 ;189;2022-09-27;2022;Graphic Novels
Akata Woman;Nnedi Okorafor;4,22;4,208 ;464 ;404;2022-01-18;2022;Fantasy
The Ingenue;Rachel Kapelke-Dale;3,45;1,880 ;548 ;320;2022-12-06;2022;Fiction
Comedy Comedy Comedy Drama;Bob  Odenkirk;3,6;11,448 ;1,461 ;8;2022-03-01;2022;Memoir
Amy Among the Serial Killers;Jincy Willett;3,53;479 ;111 ;400;2022-08-23;2022;Mystery
All the Flowers Kneeling;Paul Tran;3,87;1,170 ;230 ;112;2022-02-15;2022;Poetry
Again, Rachel;Marian Keyes;4,3;25,158 ;1,883 ;472;2022-02-17;2022;Fiction
Until the Last of Me;Sylvain Neuvel;3,84;1,706 ;234 ;304;2022-03-29;2022;Science Fiction
The Cherry Robbers;Sarai Walker;3,98;6,324 ;1,057 ;432;2022-05-17;2022;Historical Fiction
Firefly: Return to Earth That Was Vol 2;Greg Pak;3,64;166 ;16 ;144;2022-01-25;2022;Comics
Calder Grit: A Sweeping Historical Ranching Dynasty Novel;Janet Dailey;4,33;1,900 ;154 ;272;2022-02-22;2022;Historical Fiction
The Night Eaters, Vol. 1: She Eats the Night;Marjorie M. Liu;4,09;3,574 ;572 ;208;2022-10-11;2022;Graphic Novels
Building a Second Brain: A Proven Method to Organize Your Digital Life and Unlock Your Creative Potential;Tiago Forte;4,07;16,862 ;1,702 ;272;2022-06-14;2022;Productivity
The Many Daughters of Afong Moy;Jamie Ford;3,87;25,032 ;3,596 ;362;2022-08-02;2022;Historical Fiction
Children of Paradise;Camilla Grudova;3,5;2,720 ;499 ;208;2022-07-07;2022;Horror
How to Read Now;Elaine Castillo;4,04;1,695 ;367 ;340;2022-07-26;2022;Nonfiction
City of Gods and Monsters;Kayla  Edwards;3,85;9,203 ;1,424 ;760;2022-01-25;2022;Fantasy
Non è un paese per single;Felicia Kingsley;4,02;5,638 ;618 ;362;2022-01-10;2022;Romance
The War That Made the Roman Empire: Antony, Cleopatra, and Octavian at Actium;Barry S. Strauss;4,04;885 ;118 ;368;2022-03-22;2022;History
Falls Boys;Penelope Douglas;3,93;19,692 ;2,460 ;501;2022-03-21;2022;Romance
İnsan Geleceğini Nasıl Kurar?;İlber Ortaylı;4,14;860 ;62 ;288;2022-01-01;2022;Self Help
The Best New True Crime Stories: Partners in Crime;Mitzi Szereto;3,76;34 ;8 ;296;2022-01-18;2022;True Crime
Last Dance on the Starlight Pier;Sarah Bird;3,73;1,803 ;496 ;432;2022-04-12;2022;Historical Fiction
The Night Burns Bright;Ross Barkan;3,72;3,952 ;294 ;347;2022-02-01;2022;Fiction
Fatal Cure;Kathy Lockheart;4,13;2,605 ;165 ;350;2022-03-08;2022;Romance
The Good Women of Safe Harbour;Bobbi French;4,39;2,186 ;338 ;282;2022-03-08;2022;Fiction
Cabeça Fria, Coração Quente;Abel Ferreira;4,56;271 ;28 ;554;2022-03-01;2022;Nonfiction
When We Were Bright and Beautiful;Jillian Medoff;3,41;25,814 ;3,105 ;352;2022-08-02;2022;Fiction
The Lightning Rod;Brad Meltzer;3,93;7,998 ;746 ;432;2022-03-08;2022;Mystery
Across a Field of Starlight;Blue Delliquanti;3,72;2,202 ;445 ;352;2022-02-08;2022;Graphic Novels
Decker: Changing the Play;Kayley Loring;4,26;3,005 ;383 ;362;2022-01-13;2022;Sports Romance
Sweet Berries;C.M. Nascosta;3,72;10,848 ;1,455 ;229;2022-06-01;2022;Romance
Groundskeeping;Lee Cole;3,57;7,239 ;1,042 ;323;2022-03-01;2022;Fiction
The Doloriad;Missouri Williams;3,14;2,657 ;638 ;240;2022-03-01;2022;Horror
The Depths;Nicole Lesperance;3,9;2,289 ;473 ;368;2022-09-13;2022;Horror
One Damn Thing After Another: Memoirs of an Attorney General;William P. Barr;4,01;2,301 ;320 ;608;2022-03-08;2022;Politics
The Last Way Home;Liz Johnson;4,17;598 ;173 ;368;2022-08-02;2022;Contemporary
The Clackity;Lora Senf;4,04;2,601 ;649 ;287;2022-06-28;2022;Middle Grade
Hollywood Ending: Harvey Weinstein and the Culture of Silence;Ken Auletta;4,12;1,205 ;165 ;480;2022-07-12;2022;Nonfiction
Girls That Never Die: Poems;Safia Elhillo;4,3;1,207 ;204 ;144;2022-07-12;2022;Poetry
Echoes of Dragons;C. Borden;4,32;22 ;15 ;326;2022-03-01;2022;Fantasy
Once Upon a K-Prom;Kat Cho;3,77;4,970 ;1,235 ;338;2022-05-17;2022;Romance
Blast from the Past;Jeb Wright;3,88;76 ;8 ;313;2022-07-17;2022;Fiction
Ruin and Roses;Deanna Ortega;3,64;830 ;164 ;436;2022-03-31;2022;Fantasy
Post-Traumatic;Chantal V. Johnson;3,74;4,494 ;772 ;320;2022-04-05;2022;Fiction
The Night She Went Missing;Kristen Bird;3,63;3,071 ;364 ;320;2022-02-08;2022;Mystery
Beware of Chicken;CasualFarmer;4,56;8,343 ;755 ;485;2022-05-24;2022;Fantasy
Prana Extrem;Joshua Groß;4,02;127 ;27 ;301;2022-08-18;2022;German Literature
Political Prisoner: Persecuted, Prosecuted, but Not Silenced;Paul Manafort;4,38;139 ;17 ;469;2022-08-16;2022;Politics
Not in Search of Love;Kashish Aggarwal;4,31;42 ;25 ;347;2022-08-05;2022;Romance
Where I Can't Follow;Ashley Blooms;3,52;743 ;151 ;352;2022-02-15;2022;Fantasy
One Last Secret;Adele Parks;3,71;15,874 ;1,431 ;368;2022-06-01;2022;Thriller
These Impossible Things;Salma El-Wardany;4,22;12,141 ;1,462 ;400;2022-06-07;2022;Fiction
Picasso's War: How Modern Art Came to America;Hugh Eakin;4,37;865 ;136 ;480;2022-07-12;2022;Art
What My Bones Know: A Memoir of Healing from Complex Trauma;Stephanie Foo;4,52;49,146 ;6,503 ;11;2022-02-22;2022;Nonfiction
Painted Truths;Pamela O'Rourke;3,89;1,340 ;185 ;461;2022-07-28;2022;Romance
Part of My World;Jodi Benson;4,43;1,260 ;254 ;278;2022-09-13;2022;Nonfiction
Under a Veiled Moon;Karen Odden;4,2;577 ;157 ;336;2022-10-11;2022;Mystery
She Chose to Love;Yvette Dulo;3,76;71 ;21 ;135;2022-10-14;2022;Poetry
Iona Iverson's Rules for Commuting;Clare Pooley;4,19;54,402 ;7,859 ;352;2022-05-26;2022;Fiction
Dante's End;Ariana Nash;3,89;819 ;178 ;322;2022-10-28;2022;Fantasy
Museum of Magic;Beth Revis;3,72;210 ;39 ;359;2022-12-01;2022;Fantasy
The Stand-Up Groomsman;Jackie Lau;3,41;1,940 ;385 ;343;2022-10-25;2022;Romance
The City of Dusk;Tara Sim;3,62;3,578 ;1,038 ;512;2022-03-22;2022;Fantasy
Team Players;Deanna Grey;3,88;1,710 ;286 ;323;2022-12-15;2022;Romance
Keya Das's Second Act;Sopan Deb;3,82;1,086 ;295 ;288;2022-07-05;2022;Fiction
The Philosophy of Modern Song;Bob Dylan;3,81;3,217 ;647 ;339;2022-11-01;2022;Music
A Darkness at the Door;Intisar Khanani;4,52;1,817 ;427 ;486;2022-07-21;2022;Fantasy
Limberlost;Robbie Arnott;4,25;5,121 ;600 ;240;2022-01-01;2022;Fiction
Stakkar;Matias Faldbakken;3,73;1,352 ;113 ;184;2022-09-23;2022;Fiction
Pirate's Paradox;Lisa Kessler;4,3;93 ;59 ;300;2022-01-17;2022;Paranormal Romance
Body Grammar;Jules Ohman;3,82;1,867 ;373 ;320;2022-06-14;2022;Fiction
Sass;Jay Hogan;4,38;742 ;146 ;359;2022-10-27;2022;Romance
The Myth of Normal: Trauma, Illness, and Healing in a Toxic Culture;Gabor Maté;4,32;22,131 ;2,344 ;576;2022-09-13;2022;Nonfiction
The Marsh Queen;Virginia Hartman;3,74;1,884 ;357 ;369;2022-09-06;2022;Mystery
Tanqueray;Brandon Stanton;4,2;7,502 ;888 ;180;2022-07-12;2022;Nonfiction
A Whisper of Solace;Milena McKay;4,47;2,640 ;401 ;398;2022-04-12;2022;Romance
Projekt Riese;Remigiusz Mróz;3,56;2,037 ;282 ;480;2022-01-26;2022;Audiobook
The Oceanography of the Moon;Glendy Vanderah;4,09;9,797 ;890 ;330;2022-03-22;2022;Fiction
Ship Wrecked;Olivia Dade;3,55;13,738 ;2,763 ;404;2022-11-15;2022;Romance
The Star That Always Stays;Anna Rose Johnson;4,09;1,209 ;378 ;274;2022-07-12;2022;Historical Fiction
When the Day Comes;Gabrielle Meyer;4,39;5,480 ;1,397 ;384;2022-05-03;2022;Historical Fiction
Einsatz am Limit: Was im Rettungsdienst schiefläuft – und warum uns das alle angeht;Luis Teichmann;4,28;281 ;29 ;208;2022-09-20;2022;Nonfiction
Project Namahana;John Teschner;3,48;174 ;57 ;304;2022-06-28;2022;Thriller
Wake the Bones;Elizabeth Kilcoyne;3,45;2,172 ;766 ;320;2022-07-12;2022;Horror
The Odyssey;Lara  Williams;3,09;2,719 ;572 ;240;2022-04-21;2022;Fiction
Only Birds Above;Portland Jones;4,07;44 ;12 ;216;2022-03-01;2022;Historical Fiction
Dead Collections;Isaac Fellman;3,64;2,535 ;614 ;256;2022-02-22;2022;Fantasy
Dele Weds Destiny;Tomi Obaro;3,62;2,639 ;476 ;256;2022-06-28;2022;Fiction
Harley Quinn: Reckoning;Rachael Allen;4,16;1,244 ;247 ;464;2022-04-26;2022;Young Adult
Deceived by the Gargoyles;Lillian Lark;4,12;14,748 ;1,568 ;414;2022-01-31;2022;Romance
The Prince and the Prodigal;Jill Eileen Smith;4,44;465 ;136 ;384;2022-02-01;2022;Biblical Fiction
Cherish Farrah;Bethany C. Morrow;3,03;2,896 ;740 ;336;2022-02-08;2022;Horror
Dschinns;Fatma Aydemir;4,58;7,861 ;679 ;368;2022-02-14;2022;Fiction
Master of Iron;Tricia Levenseller;4,04;5,522 ;941 ;385;2022-07-26;2022;Fantasy
The Secrets We Share;Edwin  Hill;3,9;3,139 ;606 ;296;2022-03-29;2022;Mystery
Lizzie Blake's Best Mistake;Mazey Eddings;3,87;12,387 ;2,705 ;336;2022-09-06;2022;Romance
The Banned Bookshop of Maggie Banks;Shauna Robinson;3,75;15,375 ;2,375 ;336;2022-11-01;2022;Romance
Survival of the Richest: Escape Fantasies of the Tech Billionaires;Douglas Rushkoff;3,87;1,642 ;231 ;212;2022-09-06;2022;Nonfiction
Takeaway: Stories from a Childhood Behind the Counter;Angela Hui;3,9;2,411 ;252 ;304;2022-07-21;2022;Nonfiction
This Is Not the Real World;Anna Carey;3,49;792 ;158 ;304;2022-05-24;2022;Young Adult
Golden Boys;Phil Stamper;3,76;4,493 ;831 ;372;2022-02-08;2022;LGBT
Winterland;Rae Meadows;3,85;2,569 ;542 ;288;2022-11-29;2022;Historical Fiction
Santa Grint;Jodi Taylor;4,45;2,641 ;181 ;113;2022-12-25;2022;Time Travel
In the Shadow Garden;Liz  Parker;3,92;2,172 ;600 ;336;2022-09-13;2022;Fantasy
Waging a Good War: A Military History of the Civil Rights Movement, 1954-1968;Thomas E. Ricks;4,43;332 ;58 ;448;2022-10-04;2022;History
Blood Feast: The Complete Short Stories of Malika Moustadraf;Malika Moustadraf;3,84;753 ;161 ;136;2022-02-08;2022;Short Stories
Revenge Body;Rachel Wiley;3,99;353 ;131 ;80;2022-01-25;2022;Poetry
The Hand That Casts the Bone;H.L.Tinsley;4,29;126 ;29 ;416;2022-04-21;2022;Fantasy
Faith, Hope and Carnage;Nick Cave;4,44;5,333 ;710 ;288;2022-09-20;2022;Music
Morgan Is My Name;Sophie Keetch;4,18;6,015 ;1,109 ;304;2022-10-06;2022;Fantasy
Home for Christmas;Camilla Isley;3,92;1,201 ;197 ;268;2022-02-22;2022;Christmas
An Irish Atlantic Rainforest: A Personal Journey Into the Magic of Rewilding;Eoghan Daltun;4,25;295 ;49 ;384;2022-09-15;2022;Nonfiction
Map Reading: The Nobel Lecture and Other Writings;Abdulrazak Gurnah;3,77;48 ;3 ;64;2022-11-24;2022;Nonfiction
Strut;Jay Hogan;4,33;702 ;141 ;412;2022-07-14;2022;M M Romance
Scoring Position;Ashlyn Kane;3,91;2,406 ;247 ;285;2022-10-18;2022;Romance
Ma and Me;Putsata Reang;4,43;1,090 ;192 ;400;2022-05-17;2022;Memoir
The Spear Cuts Through Water;Simon Jimenez;4,2;8,859 ;2,401 ;525;2022-08-30;2022;Fantasy
Every Man for Himself and God Against All;Werner Herzog;4,25;2,809 ;472 ;355;2022-01-01;2022;Nonfiction
The Men;Sandra Newman;2,92;2,003 ;451 ;272;2022-06-14;2022;Fiction
All the Lost Places;Amanda Dykes;4,13;1,300 ;433 ;400;2022-12-13;2022;Historical Fiction
The Blood Traitor;Lynette Noni;4,45;44,829 ;6,844 ;439;2022-06-14;2022;Young Adult
Persians: The Age of the Great Kings;Lloyd Llewellyn-Jones;4,05;1,037 ;160 ;448;2022-04-14;2022;History
Ezbere Yaşayanlar: Vazgeçemediğimiz Alışkanlıklarımızın Kökenleri;Emrah Safa Gürkan;4,19;1,024 ;84 ;379;2022-01-10;2022;History
Thank You, Mr. Nixon;Gish Jen;4;1,072 ;183 ;272;2022-02-01;2022;Short Stories
The Last Grand Duchess;Bryn Turnbull;3,75;2,798 ;416 ;400;2022-02-08;2022;Historical Fiction
Pixels of You: A Graphic Novel;Ananth Hirsh;3,38;2,647 ;537 ;176;2022-02-08;2022;Graphic Novels
Goodbye Again;Mariah Stewart;4,4;3,644 ;204 ;379;2022-02-08;2022;Romance
Falling Embers;Catherine Cowles;4,15;13,872 ;1,441 ;318;2022-04-12;2022;Romance
A Feeling of Home;Mason;4,26;141 ;51 ;368;2022-07-01;2022;Historical Fiction
Bookish People;Susan Coll;2,88;4,042 ;878 ;336;2022-08-02;2022;Fiction
One Fine Day;Rachel Hauck;4,15;1,305 ;169 ;266;2022-05-01;2022;Romance
The Twilight World;Werner Herzog;3,87;6,136 ;763 ;132;2021-08-23;2021;Fiction
Pack Darling: Part Two;Lola Rock;4,05;13,257 ;1,183 ;350;2022-01-18;2022;Omegaverse
Moth;Lily Mayne;4,6;9,306 ;1,131 ;451;2022-02-25;2022;Fantasy
Ein Sommer in Niendorf;Heinz Strunk;3,59;1,399 ;124 ;240;2022-06-14;2022;Fiction
Worthy of Legend;Roseanna M. White;4,47;927 ;249 ;384;2022-09-01;2022;Historical Fiction
Under The Great Elm: A Life of Luck & Wonder;Rich Flanders;4,64;47 ;13 ;191;2022-03-04;2022;Nonfiction
Murder on the Class Trip;Lee Hollis;3,97;399 ;85 ;336;2022-11-29;2022;Mystery
Mother of Death & Dawn;Carissa Broadbent;4,39;35,008 ;3,886 ;722;2022-02-10;2022;Fantasy
Happily Ever After Cookbook: Original Recipes for Book Lovers;Jana Aston;4,23;371 ;53 ;140;2022-02-01;2022;Cookbooks
Memory's Legion;James S.A. Corey;4,37;7,834 ;679 ;423;2022-03-15;2022;Science Fiction
Padawan;Kiersten White;3,96;4,117 ;710 ;410;2022-07-26;2022;Star Wars
Desperation in Death;J.D. Robb;4,58;23,717 ;1,732 ;368;2022-09-06;2022;Mystery
A Taste of Gold and Iron;Alexandra Rowland;4,06;10,254 ;2,618 ;512;2022-08-30;2022;Fantasy
And There Was Light: Abraham Lincoln and the American Struggle;Jon Meacham;4,46;7,796 ;1,073 ;676;2022-10-18;2022;History
Bastille vs. the Evil Librarians;Brandon Sanderson;4,08;4,074 ;535 ;256;2022-09-20;2022;Fantasy
Chip War: The Fight for the World's Most Critical Technology;Chris  Miller;4,44;24,726 ;2,289 ;464;2022-10-04;2022;Nonfiction
Aesthetica;Allie Rowbottom;3,36;4,203 ;771 ;264;2022-11-22;2022;Fiction
The Cloisters;Katy Hays;3,41;59,414 ;7,950 ;320;2022-11-01;2022;Fiction
Black Ghost of Empire: The Long Death of Slavery and the Failure of Emancipation;Kris Manjapra;4,3;322 ;60 ;256;2022-04-19;2022;History
Pirate's Protector;Lisa Kessler;4,04;91 ;57 ;300;2022-06-20;2022;Paranormal
Flare;Jay Hogan;4,24;1,064 ;173 ;422;2022-04-21;2022;M M Romance
A Light in the Flame;Jennifer L. Armentrout;4,51;102,855 ;8,454 ;652;2022-11-15;2022;Fantasy
Year of the Unicorn Kidz;jason b crawford;4,83;30 ;7 ;110;2022-03-15;2022;Poetry
Woman, Eating;Claire Kohda;3,46;16,278 ;3,665 ;240;2022-03-24;2022;Horror
Lost & Found: A Memoir;Kathryn Schulz;4,09;7,683 ;1,209 ;256;2022-01-11;2022;Memoir
Bitwa Nieśmiertelnych;Arkady Saulski;4,05;256 ;59 ;400;2022-01-28;2022;Fantasy
Why Didn't You Tell Me?;Carmen Rita Wong;3,76;2,399 ;300 ;240;2022-07-12;2022;Memoir
Purposefully Accidental;G. Benson;4,27;2,820 ;317 ;519;2022-09-04;2022;Romance
Give Unto Others;Donna Leon;4,09;8,467 ;657 ;295;2022-03-15;2022;Mystery
The Company of Fiends;Kathryn Moon;4,25;6,692 ;729 ;554;2022-06-23;2022;Romance
Elysium Tide;James R. Hannibal;4,22;299 ;151 ;352;2022-06-07;2022;Mystery
Dream Drawings: Configurations of a Timeless Kind;N. Scott Momaday;3,95;256 ;57 ;128;2022-05-03;2022;Poetry
Count the Nights by Stars;Michelle Shocklee;4,23;1,693 ;261 ;432;2022-03-01;2022;Historical Fiction
Crossfire;Lynette Eason;4,35;2,649 ;364 ;320;2022-08-02;2022;Christian Fiction
The Last Party;Clare Mackintosh;3,78;40,455 ;4,651 ;448;2022-08-04;2022;Mystery
So Many Beats of the Heart;Carrie Cox;3,92;176 ;22 ;304;2022-03-29;2022;Contemporary
Karen's School Picture;Katy Farina;4,29;2,171 ;109 ;128;2022-02-01;2022;Graphic Novels
Greenland;David Santos Donaldson;3,8;804 ;165 ;326;2022-05-03;2022;Fiction
Healing Hazel;Jennifer Moore;4,17;935 ;215 ;208;2022-09-08;2022;Romance
The Family Game;Catherine Steadman;3,85;68,981 ;8,461 ;319;2022-09-29;2022;Thriller
Pride & Puppies;Lizzie Shane;3,61;986 ;393 ;352;2022-11-22;2022;Romance
On the Rooftop;Margaret Wilkerson Sexton;3,23;10,323 ;870 ;304;2022-09-06;2022;Historical Fiction
The Butcher and the Wren;Alaina Urquhart;3,73;69,094 ;8,110 ;242;2022-09-13;2022;Thriller
Walking in My Joy: In These Streets;Jenifer Lewis;4,25;1,816 ;274 ;256;2022-08-30;2022;Memoir
Dead Water;C.A. Fletcher;3,54;1,239 ;267 ;400;2022-07-19;2022;Horror
Return to Cherry Blossom Way;Jeannie Chin;3,93;239 ;76 ;335;2022-08-23;2022;Romance
Spin Me Right Round;David Valdes;3,56;1,493 ;351 ;352;2022-01-04;2022;LGBT
Death and the Conjuror;Tom  Mead;3,55;2,483 ;520 ;256;2022-07-12;2022;Mystery
Jackdaw;Tade Thompson;3,72;188 ;40 ;176;2022-10-06;2022;Horror
Stargazer;Laurie Petrou;3,73;2,601 ;509 ;253;2022-06-02;2022;Fiction
Watergate: A New History;Garrett M. Graff;4,48;2,361 ;406 ;832;2022-02-15;2022;History
Bonds of Chaos;Zack Argyle;4,15;697 ;152 ;376;2022-08-25;2022;Fantasy
Singer Distance;Ethan Chatagnier;3,92;1,308 ;258 ;288;2022-10-18;2022;Science Fiction
In a Jam;Kate Canterbary;3,97;46,865 ;6,687 ;480;2022-09-20;2022;Romance
Dark Horse;Gregg Andrew Hurwitz;4,37;13,940 ;1,245 ;432;2022-02-08;2022;Thriller
Posthumous Education;Drew Hayes;4,42;2,264 ;165 ;324;2022-12-06;2022;Fantasy
In Step;Jay Hogan;4,39;1,521 ;313 ;373;2022-02-10;2022;M M Romance
Vuurduivel;Nathalie Pagie;3,65;209 ;41 ;300;2022-09-20;2022;Thriller
Z pierwszej piłki;Remigiusz Mróz;3,74;480 ;78 ;661;2022-11-09;2022;Audiobook
Venomous Lumpsucker;Ned Beauman;3,83;4,648 ;714 ;336;2022-07-12;2022;Science Fiction
Det tredje riket;Karl Ove Knausgård;4,33;1,772 ;160 ;482;2022-10-18;2022;Fiction
Sal e Açúcar;Rebecca Carvalho;3,71;2,260 ;580 ;400;2022-11-01;2022;Romance
Gangsters vs. Nazis: How Jewish Mobsters Battled Nazis in WW2 Era America;Michael Benson;3,97;2,011 ;310 ;322;2022-04-26;2022;History
Beneath the Wide Silk Sky;Emily Inouye Huey;4,44;600 ;149 ;336;2022-10-18;2022;Historical Fiction
Long Way Home;Lynn Austin;4,41;3,903 ;534 ;400;2022-06-01;2022;Historical Fiction
White Nights;Urszula Honek;3,78;706 ;140 ;160;2022-01-26;2022;Short Stories
When You're Ready, This Is How You Heal;Brianna Wiest;4,26;8,639 ;751 ;235;2022-01-16;2022;Self Help
The Houseboat;Dane Bahr;2,93;1,059 ;198 ;256;2022-03-08;2022;Fiction
I Came All This Way to Meet You: Writing Myself Home;Jami Attenberg;3,71;2,242 ;374 ;272;2022-01-11;2022;Memoir
The Final Case;David Guterson;3,12;2,825 ;558 ;246;2022-01-11;2022;Fiction
The Good Girl's Guide to Rakes;Eva Leigh;3,78;3,376 ;696 ;367;2022-02-22;2022;Historical Romance
Beautiful Little Fools;Jillian Cantor;4,02;12,109 ;1,862 ;344;2022-02-01;2022;Historical Fiction
The Liar's Crown;Abigail Owen;3,87;7,962 ;1,407 ;448;2022-08-30;2022;Fantasy
Faith & the Dead End Devils;Kathryn Moon;4,14;5,662 ;423 ;482;2022-10-31;2022;Omegaverse
In Sensorium: Notes for My People;Tanaïs;4,13;319 ;54 ;352;2022-02-22;2022;Memoir
